reversion_init,word_init,reversion_detal1,reversion_week1,word_week1,reversion_detal2,reversion_week2,word_week1,reversion_detal3,reversion_week3,word_week3,reversion_detal4,reversion_week4,word_week4,reversion_month,word_month,revert,log_word_month
1.86,-7837.285714,-1.86,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,5.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,12,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,0,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-299.4285714,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-410.7142857,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,4.857142857,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,5.571428571,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,7.428571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,16.28571429,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.71,-0.285714286,-0.71,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-0.571428571,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,19,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,0,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,8.428571429,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,-8.714285714,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.57,-143.8571429,-0.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-105.4285714,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,-112.2857143,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,0,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,5.285714286,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,1,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,3,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,5.857142857,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,3.142857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,56.42857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,9.714285714,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,5.428571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-1.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,13.14285714,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,77.57142857,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,41.71428571,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.71,1.285714286,-0.71,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,0.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,10.14285714,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-802,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,13.28571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,-9.285714286,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,0.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-1.857142857,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
1.14,0.714285714,-1.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,5.571428571,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,-2.428571429,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,1,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,37.57142857,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,6.428571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,14,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,-90.42857143,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.71,-14312.57143,-0.71,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,0.428571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,35,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,7.857142857,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,-0.285714286,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,0.714285714,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,3.142857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-6.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,2.571428571,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,18.85714286,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,20.57142857,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,21.57142857,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.57,34.14285714,-0.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-0.142857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-3.714285714,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,50.85714286,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-4.142857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,181,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,8.857142857,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.71,66,-0.71,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,17,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,5.571428571,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-115.8571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,1.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,23.28571429,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,17,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-9733.571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,153.8571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,-0.142857143,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,3,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,1.142857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,17.85714286,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,15.28571429,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,89.14285714,-0.29,0.00,0,0,0,0,0,0,0,0.142857143,0.142857143,46.28571429,0.035714286,11.57142857,1,1.10
0.14,39.14285714,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,6.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,2,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,1.714285714,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2.29,7859.857143,-2.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
1.00,49.71428571,-1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,-29.85714286,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,23.42857143,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.71,-5009.857143,-0.71,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,2.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,0.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,-17473.57143,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,7.857142857,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,27.42857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,29.42857143,0.00,0.14,55,0.142857143,0.285714286,111.1428571,-0.142857143,0.142857143,35.14285714,-0.142857143,0,0,0.142857143,50.32142857,1,1.71
0.14,2.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,42,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.57,-9.571428571,-0.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-37.57142857,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,0.428571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.57,275.7142857,-0.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,-0.285714286,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,5.571428571,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,5.142857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,31.28571429,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,5.285714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,18,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,13.71428571,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.71,-220,-0.71,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,2.142857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,594.7142857,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-3,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,4.428571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,1.571428571,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2.00,2.428571429,-2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
1.00,273.8571429,-1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
3.29,589.2857143,-2.29,1.00,236.2857143,-0.428571429,0.571428571,190.8571429,-0.571428571,0,0,0,0,0,0.392857143,106.7857143,1,2.03
0.14,6.714285714,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,8.571428571,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,-10780.28571,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-2128.714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,3,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,16.28571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,78.28571429,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,4.714285714,0.14,0.29,-183,-0.285714286,0,0,0,0,0,0,0,0,0.071428571,-45.75,1,1.65
0.86,20.14285714,-0.57,0.29,16.42857143,-0.285714286,0,0,0,0,0,0.142857143,0.142857143,13.85714286,0.107142857,7.571428571,1,0.93
0.29,-10473,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,-14.28571429,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,11.71428571,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,2.571428571,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-15544.85714,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,4.142857143,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-209.5714286,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,169.5714286,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.43,11.14285714,-0.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.29,38.71428571,-0.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
0.14,-4.428571429,-0.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
8,8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2.428571429,1005.571429,-2.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2,1779.571429,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.714285714,-14.85714286,-1.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.571428571,549.5714286,-1.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.571428571,335.1428571,-1.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.428571429,1756,-1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.428571429,751.1428571,-1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.428571429,227.5714286,-1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.428571429,114.2857143,-1,0.428571429,0.571428571,-0.428571429,0,0,0,0,0,0,0,0,0.107142857,0.142857143,0,0.06
1.285714286,3370.285714,0.714285714,2,5110.428571,-2,0,0,0,0,0,0,0,0,0.5,1277.607143,0,3.11
1.285714286,2530.571429,-1.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.285714286,548.8571429,-1.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.285714286,171.1428571,-1.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.285714286,112.4285714,-1.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.285714286,58,-1.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.285714286,12.28571429,-1.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,5863,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,991.7142857,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,875.5714286,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,833.1428571,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,517.7142857,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,347.4285714,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,305.7142857,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,274.5714286,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,256.1428571,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,185.8571429,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,143.4285714,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,120.4285714,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,29.85714286,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1.142857143,29.28571429,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,696,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,537.7142857,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,289.4285714,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,238.4285714,-0.571428571,0.428571429,-155.5714286,-0.428571429,0,0,0,0,0,0,0,0,0.107142857,-38.89285714,0,1.58
1,182.8571429,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,123.2857143,-1,0,0,0.857142857,0.857142857,35,-0.857142857,0,0,0,0,0,0.214285714,8.75,0,0.99
1,61.28571429,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,54.28571429,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,15.42857143,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,0.142857143,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,0.142857143,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,0.142857143,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,0.142857143,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,0.142857143,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,-6.428571429,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,1266.285714,-0.857142857,0,0,0.142857143,0.142857143,-10.71428571,-0.142857143,0,0,0,0,0,0.035714286,-2.678571429,0,0.22
0.857142857,1037.857143,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,413.8571429,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,330.1428571,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,106,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,77.71428571,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,67.28571429,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,53.42857143,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,44.42857143,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,41.57142857,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,32.14285714,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,11.57142857,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,9.285714286,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,0.428571429,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.857142857,-1,-0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,3111.285714,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,2124.857143,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,864.2857143,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,819.7142857,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,675.8571429,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,647.7142857,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,629.2857143,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,494,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,413.8571429,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,391,0.285714286,1,55.71428571,-1,0,0,0,0,0,0,0,0,0.25,13.92857143,0,1.17
0.714285714,267.5714286,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,237.8571429,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,212.2857143,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,209.8571429,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,190,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,187.7142857,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,179.2857143,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,157.4285714,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,152.2857143,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,145,0.142857143,0.857142857,222,-0.857142857,0,0,0,0,0,0,0,0,0.214285714,55.5,0,1.75
0.714285714,142.7142857,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,140,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,125.8571429,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,123,-0.714285714,0,0,0.142857143,0.142857143,312.5714286,-0.142857143,0,0,0,0,0,0.035714286,78.14285714,0,1.90
0.714285714,122.4285714,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,117.5714286,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,116.5714286,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,105.8571429,-0.571428571,0.142857143,21.71428571,0,0.142857143,0.571428571,-0.142857143,0,0,0,0,0,0.071428571,5.571428571,0,0.82
0.714285714,71.85714286,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,68.14285714,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,57.28571429,-0.428571429,0.285714286,39.14285714,0.285714286,0.571428571,25.42857143,-0.571428571,0,0,0,0,0,0.214285714,16.14285714,0,1.23
0.714285714,55.85714286,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,42.85714286,-0.571428571,0.142857143,1.285714286,-0.142857143,0,0,0,0,0,0,0,0,0.035714286,0.321428571,0,0.12
0.714285714,30.14285714,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,16.14285714,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,8.428571429,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,2.571428571,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,-13.85714286,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,-24.28571429,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,-33.71428571,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,-42,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.714285714,-1156.142857,-0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,3514.714286,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,2975.714286,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,2259.714286,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,1502.285714,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,1333.714286,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,1314.857143,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,1062,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,799,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,753.7142857,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,708.1428571,-0.428571429,0.142857143,612.5714286,-0.142857143,0,0,0,0,0,0,0,0,0.035714286,153.1428571,0,2.19
0.571428571,686.2857143,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,642.7142857,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,622.1428571,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,614.4285714,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,605.2857143,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,523.2857143,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,515.2857143,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,512.1428571,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,488.1428571,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,453.8571429,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,437.5714286,-0.571428571,0,0,0.571428571,0.571428571,1.142857143,-0.571428571,0,0,0,0,0,0.142857143,0.285714286,0,0.11
0.571428571,420.2857143,0,0.571428571,272.7142857,-0.571428571,0,0,0,0,0,0,0,0,0.142857143,68.17857143,0,1.84
0.571428571,394.5714286,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,387.5714286,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,379,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,373.8571429,-0.428571429,0.142857143,176.8571429,-0.142857143,0,0,0,0,0,0,0,0,0.035714286,44.21428571,0,1.66
0.571428571,341.1428571,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,300.5714286,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,276.8571429,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,264.5714286,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.571428571,227.5714286,-0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
